date,day_of_week,blood_group,blood_product,units_used
2021-06-19,Saturday,AB-,Platelets,7
2021-06-19,Saturday,AB-,Plasma,7
2021-06-19,Saturday,AB-,RBC,8
2021-06-19,Saturday,AB+,Platelets,1
2021-06-19,Saturday,O-,Platelets,3
2021-06-19,Saturday,AB+,RBC,2
2021-06-19,Saturday,B-,Plasma,9
2021-06-19,Saturday,A+,RBC,10
2021-06-19,Saturday,A+,Plasma,8
2021-06-19,Saturday,A+,Platelets,10
2021-06-19,Saturday,A-,RBC,8
2021-06-19,Saturday,A-,Plasma,11
2021-06-19,Saturday,B-,Platelets,8
2021-06-19,Saturday,B+,RBC,5
2021-06-19,Saturday,B+,Plasma,5
2021-06-19,Saturday,B+,Platelets,14
2021-06-19,Saturday,B-,RBC,5
2021-06-19,Saturday,A-,Platelets,0
2021-06-20,Sunday,AB+,Plasma,8
2021-06-20,Sunday,O-,Plasma,6
2021-06-20,Sunday,O-,RBC,6
2021-06-20,Sunday,O+,Platelets,4
2021-06-20,Sunday,O+,Plasma,6
2021-06-20,Sunday,O+,RBC,4
2021-06-20,Sunday,AB-,Platelets,6
2021-06-20,Sunday,AB-,Plasma,4
2021-06-20,Sunday,AB-,RBC,7
2021-06-20,Sunday,AB+,Platelets,3
2021-06-20,Sunday,AB+,RBC,5
2021-06-20,Sunday,O-,Platelets,9
2021-06-20,Sunday,B-,Plasma,7
2021-06-20,Sunday,A+,RBC,10
2021-06-20,Sunday,A+,Plasma,5
2021-06-20,Sunday,A+,Platelets,2
2021-06-20,Sunday,A-,RBC,2
2021-06-20,Sunday,A-,Plasma,8
2021-06-20,Sunday,B-,Platelets,4
2021-06-20,Sunday,B+,RBC,7
2021-06-20,Sunday,B+,Plasma,6
2021-06-20,Sunday,B+,Platelets,9
2021-06-20,Sunday,B-,RBC,6
2021-06-20,Sunday,A-,Platelets,11
2021-06-21,Monday,AB+,Plasma,0
2021-06-21,Monday,AB+,Platelets,0
2021-06-21,Monday,AB-,RBC,0
2021-06-21,Monday,AB-,Plasma,0
2021-06-21,Monday,AB-,Platelets,0
2021-06-21,Monday,O+,Plasma,0
2021-06-21,Monday,O+,Platelets,4
2021-06-21,Monday,O-,RBC,0
2021-06-21,Monday,O-,Plasma,1
2021-06-21,Monday,AB+,RBC,1
2021-06-21,Monday,O+,RBC,1
2021-06-21,Monday,O-,Platelets,0
2021-06-21,Monday,B-,Platelets,0
2021-06-21,Monday,B-,RBC,0
2021-06-21,Monday,B+,Platelets,0
2021-06-21,Monday,B+,Plasma,0
2021-06-21,Monday,B+,RBC,4
2021-06-21,Monday,A-,Platelets,1
2021-06-21,Monday,A-,Plasma,0
2021-06-21,Monday,A-,RBC,2
2021-06-21,Monday,A+,Platelets,3
2021-06-21,Monday,A+,Plasma,4
2021-06-21,Monday,A+,RBC,0
2021-06-21,Monday,B-,Plasma,0
2021-06-22,Tuesday,AB+,Platelets,0
2021-06-22,Tuesday,AB-,RBC,2
2021-06-22,Tuesday,AB-,Plasma,0
2021-06-22,Tuesday,AB-,Platelets,1
2021-06-22,Tuesday,AB+,Plasma,0
2021-06-22,Tuesday,O+,Plasma,0
2021-06-22,Tuesday,O+,Platelets,0
2021-06-22,Tuesday,O-,RBC,1
2021-06-22,Tuesday,O-,Plasma,1
2021-06-22,Tuesday,O+,RBC,1
2021-06-22,Tuesday,AB+,RBC,0
2021-06-22,Tuesday,O-,Platelets,0
2021-06-22,Tuesday,B-,Plasma,0
2021-06-22,Tuesday,A+,RBC,0
2021-06-22,Tuesday,A+,Plasma,0
2021-06-22,Tuesday,A+,Platelets,2
2021-06-22,Tuesday,A-,RBC,0
2021-06-22,Tuesday,A-,Plasma,0
2021-06-22,Tuesday,B-,Platelets,0
2021-06-22,Tuesday,B+,RBC,0
2021-06-22,Tuesday,B+,Plasma,0
2021-06-22,Tuesday,B+,Platelets,1
2021-06-22,Tuesday,B-,RBC,0
2021-06-22,Tuesday,A-,Platelets,0
2021-06-23,Wednesday,O-,Platelets,0
2021-06-23,Wednesday,O-,Plasma,2
2021-06-23,Wednesday,O-,RBC,2
2021-06-23,Wednesday,O+,Platelets,0
2021-06-23,Wednesday,O+,Plasma,2
2021-06-23,Wednesday,O+,RBC,2
2021-06-23,Wednesday,AB-,Platelets,0
2021-06-23,Wednesday,AB-,Plasma,0
2021-06-23,Wednesday,AB+,Platelets,0
2021-06-23,Wednesday,AB+,Plasma,0
2021-06-23,Wednesday,AB+,RBC,2
2021-06-23,Wednesday,AB-,RBC,0
2021-06-23,Wednesday,B-,Plasma,0
2021-06-23,Wednesday,A+,RBC,0
2021-06-23,Wednesday,A+,Plasma,3
2021-06-23,Wednesday,A+,Platelets,0
2021-06-23,Wednesday,A-,RBC,4
2021-06-23,Wednesday,A-,Plasma,0
2021-06-23,Wednesday,B-,Platelets,2
2021-06-23,Wednesday,B+,RBC,3
2021-06-23,Wednesday,B+,Plasma,1
2021-06-23,Wednesday,B+,Platelets,3
2021-06-23,Wednesday,B-,RBC,0
2021-06-23,Wednesday,A-,Platelets,0
2021-06-24,Thursday,AB+,Plasma,15
2021-06-24,Thursday,AB+,Platelets,10
2021-06-24,Thursday,AB-,RBC,8
2021-06-24,Thursday,AB-,Plasma,17
2021-06-24,Thursday,AB-,Platelets,18
2021-06-24,Thursday,O+,Plasma,17
2021-06-24,Thursday,O+,Platelets,15
2021-06-24,Thursday,O-,RBC,13
2021-06-24,Thursday,O-,Plasma,16
2021-06-24,Thursday,AB+,RBC,9
2021-06-24,Thursday,O+,RBC,13
2021-06-24,Thursday,O-,Platelets,16
2021-06-24,Thursday,B-,Platelets,18
2021-06-24,Thursday,B-,RBC,17
2021-06-24,Thursday,A+,RBC,25
2021-06-24,Thursday,A+,Plasma,17
2021-06-24,Thursday,A+,Platelets,14
2021-06-24,Thursday,A-,RBC,19
2021-06-24,Thursday,B-,Plasma,19
2021-06-24,Thursday,A-,Platelets,15
2021-06-24,Thursday,B+,RBC,23
2021-06-24,Thursday,B+,Plasma,20
2021-06-24,Thursday,B+,Platelets,17
2021-06-24,Thursday,A-,Plasma,19
2021-06-25,Friday,AB+,Plasma,0
2021-06-25,Friday,O-,Plasma,0
2021-06-25,Friday,O-,RBC,2
2021-06-25,Friday,O+,Platelets,0
2021-06-25,Friday,O+,Plasma,0
2021-06-25,Friday,O+,RBC,0
2021-06-25,Friday,AB-,Platelets,1
2021-06-25,Friday,AB-,Plasma,1
2021-06-25,Friday,AB-,RBC,0
2021-06-25,Friday,AB+,Platelets,0
2021-06-25,Friday,O-,Platelets,3
2021-06-25,Friday,AB+,RBC,1
2021-06-25,Friday,B-,Plasma,0
2021-06-25,Friday,B-,Platelets,1
2021-06-25,Friday,A+,RBC,0
2021-06-25,Friday,A+,Plasma,0
2021-06-25,Friday,A-,RBC,0
2021-06-25,Friday,A-,Plasma,1
2021-06-25,Friday,A+,Platelets,1
2021-06-25,Friday,B+,RBC,4
2021-06-25,Friday,B+,Plasma,0
2021-06-25,Friday,B+,Platelets,0
2021-06-25,Friday,B-,RBC,0
2021-06-25,Friday,A-,Platelets,0
2021-06-26,Saturday,AB-,Platelets,7
2021-06-26,Saturday,AB+,Platelets,5
2021-06-26,Saturday,AB-,RBC,9
2021-06-26,Saturday,AB-,Plasma,8
2021-06-26,Saturday,O+,RBC,6
2021-06-26,Saturday,AB+,Plasma,12
2021-06-26,Saturday,O+,Platelets,2
2021-06-26,Saturday,O-,RBC,3
2021-06-26,Saturday,O-,Plasma,8
2021-06-26,Saturday,O-,Platelets,3
2021-06-26,Saturday,O+,Plasma,5
2021-06-26,Saturday,AB+,RBC,9
2021-06-26,Saturday,A+,RBC,8
2021-06-26,Saturday,B-,Plasma,5
2021-06-26,Saturday,A+,Plasma,9
2021-06-26,Saturday,A+,Platelets,7
2021-06-26,Saturday,A-,RBC,9
2021-06-26,Saturday,A-,Plasma,0
2021-06-26,Saturday,B-,Platelets,8
2021-06-26,Saturday,B+,RBC,8
2021-06-26,Saturday,B+,Plasma,8
2021-06-26,Saturday,B+,Platelets,11
2021-06-26,Saturday,B-,RBC,8
2021-06-26,Saturday,A-,Platelets,2
2021-06-27,Sunday,O-,Platelets,7
2021-06-27,Sunday,O-,Plasma,7
2021-06-27,Sunday,O-,RBC,6
2021-06-27,Sunday,O+,Platelets,3
2021-06-27,Sunday,O+,Plasma,11
2021-06-27,Sunday,O+,RBC,6
2021-06-27,Sunday,AB-,Platelets,1
2021-06-27,Sunday,AB-,Plasma,5
2021-06-27,Sunday,AB-,RBC,0
2021-06-27,Sunday,AB+,Plasma,2
2021-06-27,Sunday,AB+,RBC,4
2021-06-27,Sunday,AB+,Platelets,4
2021-06-27,Sunday,B-,Plasma,2
2021-06-27,Sunday,B-,Platelets,6
2021-06-27,Sunday,A+,Plasma,8
2021-06-27,Sunday,A+,Platelets,9
2021-06-27,Sunday,A-,RBC,9
2021-06-27,Sunday,A-,Plasma,11
2021-06-27,Sunday,A+,RBC,14
2021-06-27,Sunday,B+,RBC,6
2021-06-27,Sunday,B+,Plasma,5
2021-06-27,Sunday,B+,Platelets,8
2021-06-27,Sunday,B-,RBC,6
2021-06-27,Sunday,A-,Platelets,5
2021-06-28,Monday,AB+,Plasma,0
2021-06-28,Monday,O-,Platelets,2
2021-06-28,Monday,O-,Plasma,0
2021-06-28,Monday,O-,RBC,1
2021-06-28,Monday,O+,Platelets,1
2021-06-28,Monday,O+,Plasma,3
2021-06-28,Monday,O+,RBC,3
2021-06-28,Monday,AB-,Platelets,2
2021-06-28,Monday,AB-,Plasma,0
2021-06-28,Monday,AB+,Platelets,0
2021-06-28,Monday,AB+,RBC,0
2021-06-28,Monday,AB-,RBC,2
2021-06-28,Monday,B-,Plasma,0
2021-06-28,Monday,A+,Plasma,4
2021-06-28,Monday,A+,Platelets,0
2021-06-28,Monday,A-,RBC,0
2021-06-28,Monday,A-,Plasma,0
2021-06-28,Monday,A-,Platelets,2
2021-06-28,Monday,A+,RBC,3
2021-06-28,Monday,B+,Plasma,3
2021-06-28,Monday,B+,RBC,2
2021-06-28,Monday,B-,RBC,0
2021-06-28,Monday,B-,Platelets,6
2021-06-28,Monday,B+,Platelets,2
2021-06-29,Tuesday,AB+,RBC,2
2021-06-29,Tuesday,O-,Plasma,0
2021-06-29,Tuesday,O-,RBC,0
2021-06-29,Tuesday,O+,Platelets,0
2021-06-29,Tuesday,O-,Platelets,1
2021-06-29,Tuesday,O+,RBC,0
2021-06-29,Tuesday,AB-,Platelets,0
2021-06-29,Tuesday,AB-,Plasma,1
2021-06-29,Tuesday,AB-,RBC,0
2021-06-29,Tuesday,AB+,Platelets,1
2021-06-29,Tuesday,AB+,Plasma,1
2021-06-29,Tuesday,O+,Plasma,2
2021-06-29,Tuesday,B-,Platelets,0
2021-06-29,Tuesday,B-,RBC,1
2021-06-29,Tuesday,B+,Platelets,0
2021-06-29,Tuesday,B+,Plasma,0
2021-06-29,Tuesday,B+,RBC,4
2021-06-29,Tuesday,A-,Platelets,0
2021-06-29,Tuesday,A-,Plasma,0
2021-06-29,Tuesday,A-,RBC,1
2021-06-29,Tuesday,A+,Platelets,0
2021-06-29,Tuesday,A+,Plasma,1
2021-06-29,Tuesday,A+,RBC,1
2021-06-29,Tuesday,B-,Plasma,1
2021-06-30,Wednesday,AB+,Platelets,0
2021-06-30,Wednesday,AB-,RBC,1
2021-06-30,Wednesday,AB-,Plasma,2
2021-06-30,Wednesday,AB-,Platelets,0
2021-06-30,Wednesday,O+,RBC,0
2021-06-30,Wednesday,O-,Platelets,0
2021-06-30,Wednesday,O+,Platelets,0
2021-06-30,Wednesday,O-,RBC,2
2021-06-30,Wednesday,O-,Plasma,0
2021-06-30,Wednesday,AB+,Plasma,0
2021-06-30,Wednesday,O+,Plasma,1
2021-06-30,Wednesday,AB+,RBC,0
2021-06-30,Wednesday,A+,Platelets,3
2021-06-30,Wednesday,B-,Plasma,1
2021-06-30,Wednesday,A+,Plasma,0
2021-06-30,Wednesday,B-,Platelets,1
2021-06-30,Wednesday,A-,RBC,0
2021-06-30,Wednesday,A-,Plasma,2
2021-06-30,Wednesday,A+,RBC,0
2021-06-30,Wednesday,B+,RBC,3
2021-06-30,Wednesday,B+,Plasma,0
2021-06-30,Wednesday,B+,Platelets,1
2021-06-30,Wednesday,B-,RBC,0
2021-06-30,Wednesday,A-,Platelets,0
2021-07-01,Thursday,AB+,Plasma,0
2021-07-01,Thursday,O-,Plasma,1
2021-07-01,Thursday,O-,RBC,1
2021-07-01,Thursday,O+,Platelets,0
2021-07-01,Thursday,O+,Plasma,0
2021-07-01,Thursday,O+,RBC,3
2021-07-01,Thursday,AB-,Platelets,1
2021-07-01,Thursday,AB-,Plasma,4
2021-07-01,Thursday,AB-,RBC,0
2021-07-01,Thursday,AB+,Platelets,0
2021-07-01,Thursday,AB+,RBC,2
2021-07-01,Thursday,O-,Platelets,0
2021-07-01,Thursday,B-,Plasma,3
2021-07-01,Thursday,A+,RBC,4
2021-07-01,Thursday,A+,Plasma,0
2021-07-01,Thursday,A+,Platelets,0
2021-07-01,Thursday,A-,RBC,0
2021-07-01,Thursday,A-,Plasma,0
2021-07-01,Thursday,B-,Platelets,0
2021-07-01,Thursday,B+,RBC,2
2021-07-01,Thursday,B+,Plasma,0
2021-07-01,Thursday,B+,Platelets,0
2021-07-01,Thursday,B-,RBC,1
2021-07-01,Thursday,A-,Platelets,1
2021-07-02,Friday,AB+,Plasma,0
2021-07-02,Friday,AB+,Platelets,1
2021-07-02,Friday,AB-,RBC,5
2021-07-02,Friday,AB-,Plasma,0
2021-07-02,Friday,AB-,Platelets,5
2021-07-02,Friday,O+,Plasma,0
2021-07-02,Friday,O+,Platelets,3
2021-07-02,Friday,O-,RBC,2
2021-07-02,Friday,O-,Plasma,0
2021-07-02,Friday,AB+,RBC,1
2021-07-02,Friday,O+,RBC,3
2021-07-02,Friday,O-,Platelets,1
2021-07-02,Friday,B-,Platelets,0
2021-07-02,Friday,B-,RBC,0
2021-07-02,Friday,B+,Platelets,1
2021-07-02,Friday,B+,Plasma,1
2021-07-02,Friday,B+,RBC,0
2021-07-02,Friday,A-,Platelets,0
2021-07-02,Friday,A-,Plasma,2
2021-07-02,Friday,A-,RBC,4
2021-07-02,Friday,A+,Platelets,0
2021-07-02,Friday,A+,Plasma,0
2021-07-02,Friday,A+,RBC,0
2021-07-02,Friday,B-,Plasma,1
2021-07-03,Saturday,O-,Platelets,11
2021-07-03,Saturday,AB-,RBC,6
2021-07-03,Saturday,AB-,Plasma,5
2021-07-03,Saturday,AB-,Platelets,10
2021-07-03,Saturday,AB+,Plasma,5
2021-07-03,Saturday,O+,Plasma,7
2021-07-03,Saturday,O+,Platelets,2
2021-07-03,Saturday,O-,RBC,13
2021-07-03,Saturday,O-,Plasma,9
2021-07-03,Saturday,O+,RBC,10
2021-07-03,Saturday,AB+,RBC,10
2021-07-03,Saturday,AB+,Platelets,4
2021-07-03,Saturday,B-,Plasma,9
2021-07-03,Saturday,A+,RBC,8
2021-07-03,Saturday,A+,Plasma,6
2021-07-03,Saturday,A+,Platelets,4
2021-07-03,Saturday,A-,RBC,7
2021-07-03,Saturday,A-,Plasma,9
2021-07-03,Saturday,B-,Platelets,6
2021-07-03,Saturday,B+,RBC,11
2021-07-03,Saturday,B+,Plasma,4
2021-07-03,Saturday,B+,Platelets,8
2021-07-03,Saturday,B-,RBC,5
2021-07-03,Saturday,A-,Platelets,7
2021-07-04,Sunday,O-,Platelets,8
2021-07-04,Sunday,O-,Plasma,4
2021-07-04,Sunday,O-,RBC,7
2021-07-04,Sunday,O+,Platelets,3
2021-07-04,Sunday,O+,Plasma,14
2021-07-04,Sunday,O+,RBC,6
2021-07-04,Sunday,AB-,Platelets,13
2021-07-04,Sunday,AB-,Plasma,9
2021-07-04,Sunday,AB+,Platelets,4
2021-07-04,Sunday,AB+,Plasma,7
2021-07-04,Sunday,AB+,RBC,2
2021-07-04,Sunday,AB-,RBC,12
2021-07-04,Sunday,B-,Plasma,8
2021-07-04,Sunday,B-,Platelets,5
2021-07-04,Sunday,A+,Plasma,4
2021-07-04,Sunday,A+,Platelets,7
2021-07-04,Sunday,A-,RBC,5
2021-07-04,Sunday,A-,Plasma,10
2021-07-04,Sunday,A+,RBC,7
2021-07-04,Sunday,B+,RBC,8
2021-07-04,Sunday,B+,Plasma,7
2021-07-04,Sunday,B+,Platelets,11
2021-07-04,Sunday,B-,RBC,6
2021-07-04,Sunday,A-,Platelets,7
2021-07-05,Monday,AB+,Platelets,0
2021-07-05,Monday,AB-,RBC,0
2021-07-05,Monday,AB-,Plasma,0
2021-07-05,Monday,AB-,Platelets,0
2021-07-05,Monday,O+,RBC,1
2021-07-05,Monday,O+,Platelets,1
2021-07-05,Monday,O-,RBC,4
2021-07-05,Monday,O-,Plasma,0
2021-07-05,Monday,O-,Platelets,0
2021-07-05,Monday,AB+,Plasma,1
2021-07-05,Monday,O+,Plasma,0
2021-07-05,Monday,AB+,RBC,0
2021-07-05,Monday,A+,Platelets,0
2021-07-05,Monday,B-,Plasma,2
2021-07-05,Monday,B-,Platelets,4
2021-07-05,Monday,A+,Plasma,3
2021-07-05,Monday,A-,RBC,3
2021-07-05,Monday,A-,Plasma,0
2021-07-05,Monday,A+,RBC,3
2021-07-05,Monday,B+,RBC,0
2021-07-05,Monday,B+,Plasma,0
2021-07-05,Monday,B+,Platelets,0
2021-07-05,Monday,B-,RBC,1
2021-07-05,Monday,A-,Platelets,0
2021-07-06,Tuesday,AB+,Plasma,0
2021-07-06,Tuesday,O-,Plasma,0
2021-07-06,Tuesday,O-,RBC,2
2021-07-06,Tuesday,O+,Platelets,0
2021-07-06,Tuesday,O+,Plasma,1
2021-07-06,Tuesday,O+,RBC,2
2021-07-06,Tuesday,AB-,Platelets,1
2021-07-06,Tuesday,AB-,Plasma,0
2021-07-06,Tuesday,AB-,RBC,1
2021-07-06,Tuesday,AB+,Platelets,0
2021-07-06,Tuesday,AB+,RBC,0
2021-07-06,Tuesday,O-,Platelets,0
2021-07-06,Tuesday,B-,Plasma,3
2021-07-06,Tuesday,A+,RBC,1
2021-07-06,Tuesday,A+,Plasma,2
2021-07-06,Tuesday,A+,Platelets,1
2021-07-06,Tuesday,A-,RBC,0
2021-07-06,Tuesday,A-,Plasma,0
2021-07-06,Tuesday,B-,Platelets,0
2021-07-06,Tuesday,B+,RBC,0
2021-07-06,Tuesday,B+,Plasma,0
2021-07-06,Tuesday,B+,Platelets,0
2021-07-06,Tuesday,B-,RBC,1
2021-07-06,Tuesday,A-,Platelets,0
2021-07-07,Wednesday,AB+,Platelets,2
2021-07-07,Wednesday,AB-,RBC,5
2021-07-07,Wednesday,AB-,Plasma,0
2021-07-07,Wednesday,AB-,Platelets,2
2021-07-07,Wednesday,O+,RBC,0
2021-07-07,Wednesday,O+,Platelets,0
2021-07-07,Wednesday,O-,RBC,1
2021-07-07,Wednesday,O-,Plasma,0
2021-07-07,Wednesday,O-,Platelets,0
2021-07-07,Wednesday,AB+,Plasma,3
2021-07-07,Wednesday,O+,Plasma,1
2021-07-07,Wednesday,AB+,RBC,0
2021-07-07,Wednesday,A+,Platelets,0
2021-07-07,Wednesday,B-,Plasma,0
2021-07-07,Wednesday,A+,Plasma,0
2021-07-07,Wednesday,B-,Platelets,3
2021-07-07,Wednesday,A-,RBC,0
2021-07-07,Wednesday,A-,Plasma,3
2021-07-07,Wednesday,A+,RBC,4
2021-07-07,Wednesday,B+,RBC,1
2021-07-07,Wednesday,B+,Plasma,1
2021-07-07,Wednesday,B+,Platelets,2
2021-07-07,Wednesday,B-,RBC,0
2021-07-07,Wednesday,A-,Platelets,0
2021-07-08,Thursday,AB+,Plasma,0
2021-07-08,Thursday,O-,Plasma,2
2021-07-08,Thursday,O-,RBC,2
2021-07-08,Thursday,O+,Platelets,0
2021-07-08,Thursday,O+,Plasma,2
2021-07-08,Thursday,O+,RBC,4
2021-07-08,Thursday,AB-,Platelets,0
2021-07-08,Thursday,AB-,Plasma,0
2021-07-08,Thursday,AB-,RBC,0
2021-07-08,Thursday,AB+,Platelets,0
2021-07-08,Thursday,AB+,RBC,3
2021-07-08,Thursday,O-,Platelets,0
2021-07-08,Thursday,B-,Plasma,2
2021-07-08,Thursday,A+,RBC,2
2021-07-08,Thursday,A+,Plasma,3
2021-07-08,Thursday,A+,Platelets,1
2021-07-08,Thursday,A-,RBC,0
2021-07-08,Thursday,A-,Plasma,1
2021-07-08,Thursday,B-,Platelets,0
2021-07-08,Thursday,B+,RBC,4
2021-07-08,Thursday,B+,Plasma,1
2021-07-08,Thursday,B+,Platelets,2
2021-07-08,Thursday,B-,RBC,0
2021-07-08,Thursday,A-,Platelets,0
2021-07-09,Friday,O-,Platelets,1
2021-07-09,Friday,O-,Plasma,0
2021-07-09,Friday,O-,RBC,1
2021-07-09,Friday,O+,Platelets,0
2021-07-09,Friday,O+,Plasma,1
2021-07-09,Friday,O+,RBC,0
2021-07-09,Friday,AB-,Platelets,0
2021-07-09,Friday,AB-,Plasma,1
2021-07-09,Friday,AB-,RBC,2
2021-07-09,Friday,AB+,Plasma,0
2021-07-09,Friday,AB+,RBC,2
2021-07-09,Friday,AB+,Platelets,1
2021-07-09,Friday,B-,Plasma,0
2021-07-09,Friday,A+,RBC,2
2021-07-09,Friday,A+,Plasma,0
2021-07-09,Friday,A+,Platelets,0
2021-07-09,Friday,A-,RBC,0
2021-07-09,Friday,A-,Plasma,2
2021-07-09,Friday,B-,Platelets,3
2021-07-09,Friday,B+,RBC,5
2021-07-09,Friday,B+,Plasma,1
2021-07-09,Friday,B+,Platelets,2
2021-07-09,Friday,B-,RBC,0
2021-07-09,Friday,A-,Platelets,2
2021-07-10,Saturday,AB+,Plasma,9
2021-07-10,Saturday,O-,Plasma,10
2021-07-10,Saturday,O-,RBC,5
2021-07-10,Saturday,O+,Platelets,11
2021-07-10,Saturday,O+,Plasma,6
2021-07-10,Saturday,O+,RBC,5
2021-07-10,Saturday,AB-,Platelets,8
2021-07-10,Saturday,AB-,Plasma,8
2021-07-10,Saturday,AB-,RBC,10
2021-07-10,Saturday,AB+,Platelets,4
2021-07-10,Saturday,O-,Platelets,7
2021-07-10,Saturday,AB+,RBC,7
2021-07-10,Saturday,B-,Plasma,6
2021-07-10,Saturday,A+,RBC,9
2021-07-10,Saturday,A+,Plasma,3
2021-07-10,Saturday,A+,Platelets,8
2021-07-10,Saturday,A-,RBC,5
2021-07-10,Saturday,A-,Plasma,2
2021-07-10,Saturday,B-,Platelets,9
2021-07-10,Saturday,B+,RBC,11
2021-07-10,Saturday,B+,Plasma,8
2021-07-10,Saturday,B+,Platelets,7
2021-07-10,Saturday,B-,RBC,3
2021-07-10,Saturday,A-,Platelets,0
2021-07-11,Sunday,O-,Platelets,2
2021-07-11,Sunday,O-,Plasma,6
2021-07-11,Sunday,O-,RBC,9
2021-07-11,Sunday,O+,Platelets,5
2021-07-11,Sunday,O+,Plasma,5
2021-07-11,Sunday,O+,RBC,12
2021-07-11,Sunday,AB-,Platelets,6
2021-07-11,Sunday,AB-,Plasma,5
2021-07-11,Sunday,AB+,Platelets,9
2021-07-11,Sunday,AB+,Plasma,6
2021-07-11,Sunday,AB+,RBC,10
2021-07-11,Sunday,AB-,RBC,10
2021-07-11,Sunday,B-,Plasma,5
2021-07-11,Sunday,B-,Platelets,3
2021-07-11,Sunday,A+,Plasma,3
2021-07-11,Sunday,A+,Platelets,11
2021-07-11,Sunday,A-,RBC,10
2021-07-11,Sunday,A-,Plasma,2
2021-07-11,Sunday,A+,RBC,14
2021-07-11,Sunday,B+,RBC,11
2021-07-11,Sunday,B+,Plasma,8
2021-07-11,Sunday,B+,Platelets,3
2021-07-11,Sunday,B-,RBC,7
2021-07-11,Sunday,A-,Platelets,11
2021-07-12,Monday,AB+,Platelets,0
2021-07-12,Monday,AB-,RBC,0
2021-07-12,Monday,AB-,Plasma,0
2021-07-12,Monday,AB-,Platelets,5
2021-07-12,Monday,O+,RBC,0
2021-07-12,Monday,O+,Platelets,3
2021-07-12,Monday,O-,RBC,0
2021-07-12,Monday,O-,Plasma,0
2021-07-12,Monday,O-,Platelets,0
2021-07-12,Monday,AB+,Plasma,1
2021-07-12,Monday,O+,Plasma,0
2021-07-12,Monday,AB+,RBC,0
2021-07-12,Monday,A+,Platelets,0
2021-07-12,Monday,B-,Plasma,0
2021-07-12,Monday,B-,Platelets,2
2021-07-12,Monday,A+,Plasma,1
2021-07-12,Monday,A-,RBC,0
2021-07-12,Monday,A-,Plasma,0
2021-07-12,Monday,A+,RBC,2
2021-07-12,Monday,B+,RBC,2
2021-07-12,Monday,B+,Plasma,0
2021-07-12,Monday,B+,Platelets,0
2021-07-12,Monday,B-,RBC,0
2021-07-12,Monday,A-,Platelets,0
2021-07-13,Tuesday,AB+,Plasma,0
2021-07-13,Tuesday,O-,Plasma,0
2021-07-13,Tuesday,O-,RBC,0
2021-07-13,Tuesday,O+,Platelets,1
2021-07-13,Tuesday,O+,Plasma,0
2021-07-13,Tuesday,O+,RBC,1
2021-07-13,Tuesday,AB-,Platelets,0
2021-07-13,Tuesday,AB-,Plasma,0
2021-07-13,Tuesday,AB-,RBC,0
2021-07-13,Tuesday,AB+,Platelets,4
2021-07-13,Tuesday,AB+,RBC,0
2021-07-13,Tuesday,O-,Platelets,0
2021-07-13,Tuesday,B-,Plasma,0
2021-07-13,Tuesday,A+,RBC,3
2021-07-13,Tuesday,A+,Plasma,0
2021-07-13,Tuesday,A+,Platelets,0
2021-07-13,Tuesday,A-,RBC,1
2021-07-13,Tuesday,A-,Plasma,1
2021-07-13,Tuesday,B-,Platelets,0
2021-07-13,Tuesday,B+,RBC,4
2021-07-13,Tuesday,B+,Plasma,0
2021-07-13,Tuesday,B+,Platelets,0
2021-07-13,Tuesday,B-,RBC,0
2021-07-13,Tuesday,A-,Platelets,0
2021-07-14,Wednesday,AB+,Platelets,3
2021-07-14,Wednesday,AB-,RBC,0
2021-07-14,Wednesday,AB-,Plasma,0
2021-07-14,Wednesday,AB-,Platelets,2
2021-07-14,Wednesday,O+,RBC,4
2021-07-14,Wednesday,O+,Platelets,1
2021-07-14,Wednesday,O-,RBC,1
2021-07-14,Wednesday,O-,Plasma,0
2021-07-14,Wednesday,O-,Platelets,0
2021-07-14,Wednesday,AB+,Plasma,0
2021-07-14,Wednesday,O+,Plasma,0
2021-07-14,Wednesday,AB+,RBC,0
2021-07-14,Wednesday,A-,RBC,0
2021-07-14,Wednesday,B-,Plasma,0
2021-07-14,Wednesday,B-,RBC,0
2021-07-14,Wednesday,B+,Platelets,0
2021-07-14,Wednesday,B+,Plasma,0
2021-07-14,Wednesday,B+,RBC,2
2021-07-14,Wednesday,A-,Platelets,0
2021-07-14,Wednesday,A-,Plasma,0
2021-07-14,Wednesday,B-,Platelets,4
2021-07-14,Wednesday,A+,Platelets,0
2021-07-14,Wednesday,A+,Plasma,1
2021-07-14,Wednesday,A+,RBC,2
2021-07-15,Thursday,AB+,Platelets,0
2021-07-15,Thursday,AB-,RBC,0
2021-07-15,Thursday,AB-,Plasma,0
2021-07-15,Thursday,AB-,Platelets,0
2021-07-15,Thursday,O+,RBC,0
2021-07-15,Thursday,O-,Platelets,0
2021-07-15,Thursday,O+,Platelets,0
2021-07-15,Thursday,O-,RBC,0
2021-07-15,Thursday,O-,Plasma,0
2021-07-15,Thursday,AB+,Plasma,1
2021-07-15,Thursday,O+,Plasma,0
2021-07-15,Thursday,AB+,RBC,3
2021-07-15,Thursday,B-,Platelets,1
2021-07-15,Thursday,B-,Plasma,2
2021-07-15,Thursday,A+,Plasma,0
2021-07-15,Thursday,A+,Platelets,1
2021-07-15,Thursday,A-,RBC,1
2021-07-15,Thursday,A-,Plasma,1
